L'an	none
mil	OtherYear
sept	OtherYear
cent	OtherYear
trente	OtherYear
et	OtherYear
un	OtherYear
le	none
dimanche	none
vingt	OtherDay
six	OtherDay
juillet	OtherMonth
pardevant	none
nous	none
Kim-Anh	OtherPerson
Nectorne	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Saint-Sauvy	none
canton	none
de	none
Fougères-1	none
arrondissement	none
de	none
Aude	none
Département	none
du	none
Lot	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
huitième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Touati	SelfGivenName
Jamé	SelfSurname
âgé	none
de	none
vingt	SelfAge
et	SelfAge
un	SelfAge
ans	none
bûcheron	none
domicilié	none
à	none
Culhat	none
né	none
à	none
Escombres-et-le-Chesnois	none
majeur	none
fils	none
des	none
époux	none
Ithier	FatherGivenName
Jamé	FatherSurname
laveur	none
domicilié	none
à	none
Mallemoisson	none
et	none
feue	none
Sonay	MotherGivenName
Jeanennot	MotherSurname
décédée	none
à	none
Savigny-sous-Faye	none
et	none
Olyvia	SpouseGivenName
Willhem	SpouseSurname
âgée	none
de	none
dix	SpouseAge
huit	SpouseAge
ans	none
né	none
et	none
domicilié	none
à	none
Saint-Georges-d'Elle	none
bandagiste	none
fille	none
des	none
conjoints	none
Faisel	SpouseFatherGivenName
Willhem	SpouseFatherSurname
pilote	none
et	none
Kaëlys	SpouseMotherGivenName
Zapefel	SpouseMotherSurname
commodore	none
les	none
deux	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Saint-Sauvy	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
