L'an	none
mil	MarriageYear
cinq	MarriageYear
cent	MarriageYear
cinquante-trois	MarriageYear
huitième	MarriageDay
du	none
mois	none
d'	none
août	MarriageMonth
à	none
une	none
heure	none
après-midi	none
par	none
devant	none
nous	none
Schana	OtherPerson
Voldeur	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Guyonvelle	none
chef	none
lieu	none
du	none
canton	none
Département	none
de	none
l'Aude	none
sont	none
comparus	none
publiquement	none
en	none
notre	none
maison	none
commune	none
Azize	SelfGivenName
Thock	SelfSurname
plieur	none
d'or	none
âgé	none
de	none
vingt	SelfAge
ans	none
né	none
à	none
Laneuville-au-Rupt	none
domicilié	none
à	none
Rongères	none
le	none
vingt	BirthDay
sept	BirthDay
avril	BirthMonth
mil	BirthYear
huit	BirthYear
cent	BirthYear
vingt	BirthYear
trois	BirthYear
fils	none
des	none
conjoints	none
feus	none
Laurencin	FatherGivenName
Thock	FatherSurname
en	none
son	none
vivant	none
hallier	none
décédé	none
à	none
Bobital	none
le	none
neuf	OtherDay
avril	OtherMonth
mil	OtherYear
huit	OtherYear
cent	OtherYear
vingt	OtherYear
huit	OtherYear
et	none
Asil	MotherGivenName
Derminus	MotherSurname
en	none
son	none
vivant	none
troupier	none
décédée	none
en	none
cette	none
commune	none
le	none
dix-neuf	OtherDay
août	OtherMonth
mil	OtherYear
cinq	OtherYear
cent	OtherYear
cinquante	OtherYear
trois	OtherYear
et	none
demoiselle	SpousePrefix
Lauryne	SpouseGivenName
Perraut	SpouseSurname
vendeur	none
de	none
porc	none
âgée	none
de	none
vingt	SpouseAge
quatre	SpouseAge
ans	none
domiciliée	none
et	none
née	none
à	none
Leychert	none
le	none
vingt	SpouseBirthDay
sept	SpouseBirthDay
juillet	SpouseBirthMonth
mil	SpouseBirthYear
cent	SpouseBirthYear
quarante	SpouseBirthYear
et	SpouseBirthYear
un	SpouseBirthYear
majeur	none
fille	none
des	none
conjoints	none
Aylal	SpouseFatherGivenName
Perraut	SpouseFatherSurname
cardinal	none
âgê	none
de	none
vingt	SpouseFatherAge
deux	SpouseFatherAge
ans	none
et	none
d'	none
Evariste	SpouseMotherGivenName
Lucie	SpouseMotherSurname
orfèvre	none
âgée	none
de	none
quatre	SpouseMotherAge
vingt	SpouseMotherAge
douze	SpouseMotherAge
ans	none
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Guyonvelle	none
présents	none
et	none
consentants	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projetté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
été	none
faites	none
dans	none
cette	none
commune	none
les	none
dimanches	none
vingt-sept	OtherDay
et	none
premier	OtherDay
février	OtherMonth
de	none
la	none
présente	none
année	none
mil	OtherYear
neuf	OtherYear
cent	OtherYear
quarante	OtherYear
six	OtherYear
chaque	none
fois	none
à	none
une	none
heure	none
du	none
matin	none
aucune	none
opposition	none
audit	none
mariage	none
ne	none
