L'an	none
mil	OtherYear
huit	OtherYear
cent	OtherYear
quatre	OtherYear
le	none
vingt	OtherDay
trois	OtherDay
du	none
mois	none
d'	none
avril	OtherMonth
à	none
douze	none
heures	none
du	none
matin	none
pardevant	none
nous	none
Maheen	OtherPerson
Grunensald	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
de	none
Guilers	none
chef	none
lieu	none
du	none
canton	none
Département	none
du	none
Puy-de-Dôme	none
est	none
comparu	none
Phybie	OtherPerson
Artus	OtherPerson
sage	none
femme	none
âgée	none
de	none
cinquante-neuf	none
ans	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Guilers	none
laquelle	none
nous	none
a	none
présenté	none
un	none
enfant	none
du	none
sexe	none
féminin	SelfGender
qu'elle	none
déclare	none
être	none
né	none
d'	none
Oubeyd	FatherGivenName
frchir	FatherSurname
âgé	none
de	none
trente	FatherAge
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
de	none
Léann	MotherGivenName
Broilier	MotherSurname
chef	none
d'équipe	none
âgée	none
de	none
quatre	MotherAge
vingt	MotherAge
huit	MotherAge
ans	none
domicilié	none
à	none
Louvières	none
et	none
auquel	none
elle	none
a	none
déclaré	none
vouloir	none
donner	none
les	none
prénoms	none
d'	none
Anne-Lyse	SelfGivenName
lesquelles	none
présentation	none
et	none
déclaration	none
faites	none
en	none
présence	none
de	none
Jeson	OtherPerson
Grappin	OtherPerson
tonnelier	none
âgé	none
de	none
soixante	none
neuf	none
ans	none
et	none
de	none
Zdzislaw	OtherPerson
Ansel	OtherPerson
âgé	none
de	none
vingt	none
deux	none
ans	none
les	none
deux	none
domiciliés	none
en	none
cette	none
commune	none
témoins	none
choisis	none
par	none
la	none
déclarant	none
et	none
ont	none
les	none
père	none
et	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
