L'an	none
mil	OtherYear
deux	OtherYear
cent	OtherYear
quinze	OtherYear
le	none
mercredi	none
vingt	OtherDay
trois	OtherDay
avril	OtherMonth
par-devant	none
nous	none
Hamir	OtherPerson
Reimiche	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Rouvres-sous-Meilly	none
chef	none
lieu	none
du	none
canton	none
Département	none
des	none
Landes	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
deuxième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Serigne-Saliou	SelfGivenName
Heingue	SelfSurname
âgé	none
de	none
vingt	SelfAge
et	SelfAge
un	SelfAge
ans	none
muletier	none
domicilié	none
à	none
Fontaine-la-Mallet	none
mineur	none
fils	none
des	none
feus	none
Jean-Alex	FatherGivenName
Heingue	FatherSurname
et	none
Valerine	MotherGivenName
Vuilleminot	MotherSurname
tous	none
deux	none
décédés	none
à	none
Auvers-le-Hamon	none
et	none
demoiselle	SpousePrefix
Esraa	SpouseGivenName
Dériot	SpouseSurname
âgée	none
de	none
vingt	SpouseAge
neuf	SpouseAge
ans	none
professeur	none
domicilié	none
à	none
Awoingt	none
mineur	none
fille	none
des	none
époux	none
feu	none
Aikel	SpouseFatherGivenName
Dériot	SpouseFatherSurname
décédé	none
à	none
Norrois	none
et	none
Naama	SpouseMotherGivenName
Demaîche	SpouseMotherSurname
agent	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Rouvres-sous-Meilly	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
