L'an	none
mil	MarriageYear
neuf	MarriageYear
cent	MarriageYear
trente-deux	MarriageYear
le	none
dix	MarriageDay
sept	MarriageDay
février	MarriageMonth
Ilene	SelfGivenName
Liron	SelfSurname
fils	none
de	none
feu	none
Aubrey	FatherGivenName
Liron	FatherSurname
et	none
de	none
feu	none
Jeanny	MotherGivenName
Rinsely	MotherSurname
demeurant	none
à	none
Witternesse	none
âgé	none
de	none
onze	SelfAge
ans	none
a	none
contracté	none
mariage	none
selon	none
la	none
forme	none
du	none
st	none
concile	none
de	none
trente	none
et	none
lesdits	none
Royaux	none
avec	none
Tainy	SpouseGivenName
Pormanne	SpouseSurname
fille	none
de	none
Gery	SpouseFatherGivenName
Pormanne	SpouseFatherSurname
et	none
de	none
feu	none
Egle	SpouseMotherGivenName
Boeglin	SpouseMotherSurname
demeurant	none
à	none
Boussenac	none
agée	none
de	none
cinquante	SpouseAge
ans	none
en	none
présence	none
de	none
Loaven	OtherPerson
Holpay	OtherPerson
Brunissende	OtherPerson
Chrétine	OtherPerson
Stéphania	OtherPerson
Poureber	OtherPerson
Marlette	OtherPerson
Brasse	OtherPerson
tous	none
soussigné	none
avec	none
ledit	none
Zacky	OtherPerson
Haguemann	OtherPerson
et	none
ladite	none
Rajaa	OtherPerson
Morgenstern	OtherPerson
