L'an	none
mil	OtherYear
quatre	OtherYear
cent	OtherYear
vingt	OtherYear
quatre	OtherYear
le	none
septième	OtherDay
jour	none
d'	none
août	OtherMonth
à	none
douze	none
heures	none
après-midi	none
par	none
devant	none
nous	none
Mohamed-Amir	OtherPerson
Lamaze	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Soulosse-sous-Saint-Élophe	none
canton	none
de	none
Argentan-2	none
arrondissement	none
de	none
Gers	none
Département	none
de	none
la	none
Marne	none
est	none
comparu	none
Nerma	OtherPerson
Demougin	OtherPerson
veuve	none
de	none
Téva	OtherPerson
Coquereiller	OtherPerson
accouchée	none
le	none
demeurant	none
audit	none
Soulosse-sous-Saint-Élophe	none
laquelle	none
nous	none
à	none
déclare	none
que	none
cejourd'hui	none
le	none
quatre	BirthDay
avril	BirthMonth
à	none
une	none
heure	none
du	none
matin	none
Bleunvenn	MotherGivenName
Schaibly	MotherSurname
agée	none
de	none
quatre	MotherAge
vingt	MotherAge
dix	MotherAge
sept	MotherAge
ans	none
fille	none
d'	none
Ecrin	OtherPerson
Hemim	OtherPerson
et	none
de	none
Meï-Lee	OtherPerson
Débrut	OtherPerson
domiciliée	none
audit	none
Soulosse-sous-Saint-Élophe	none
est	none
accouchée	none
dans	none
la	none
maison	none
que	none
ses	none
père	none
et	none
mère	none
habitent	none
audit	none
lieu	none
d'un	none
enfant	none
du	none
sexe	none
féminin	SelfGender
qu'elle	none
nous	none
présente	none
et	none
auquel	none
elle	none
a	none
donné	none
les	none
noms	none
et	none
prénoms	none
de	none
Bareige	SelfSurname
Djasmine	SelfGivenName
lesdites	none
déclarations	none
et	none
présentation	none
faite	none
en	none
présence	none
d'	none
Alipio	OtherPerson
Charpotet	OtherPerson
agent	none
âgé	none
de	none
dix	none
sept	none
ans	none
et	none
d'	none
Ilies	OtherPerson
Diricq	OtherPerson
âgé	none
de	none
trente-neuf	none
ans	none
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Soulosse-sous-Saint-Élophe	none
et	none
ont	none
les	none
père	none
et	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
