L'an	none
mil	MarriageYear
sept	MarriageYear
cent	MarriageYear
quarante	MarriageYear
troisième	MarriageDay
jour	none
du	none
mois	none
d'	none
avril	MarriageMonth
à	none
une	none
heure	none
après-midi	none
par	none
devant	none
nous	none
Malony	OtherPerson
Trinquelëur	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
de	none
Romain	none
canton	none
de	none
Monts	none
du	none
Réquistanais	none
Département	none
du	none
Cher	none
sont	none
comparus	none
Issey	SelfGivenName
Megglinge	SelfSurname
âgé	none
de	none
vingt	SelfAge
et	SelfAge
un	SelfAge
ans	none
fils	none
majeur	none
des	none
époux	none
feu	none
Toufir	FatherGivenName
Megglinge	FatherSurname
décédé	none
à	none
Noyales	none
et	none
Séléné	MotherGivenName
Hauzer	MotherSurname
usinier	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Romain	none
et	none
Hema	SpouseGivenName
Dietemann	SpouseSurname
âgée	none
de	none
soixante-cinq	SpouseAge
ans	none
fille	none
majeur	none
des	none
époux	none
Erwing	SpouseFatherGivenName
Dietemann	SpouseFatherSurname
bûcheron	none
et	none
Cezanne	SpouseMotherGivenName
Poncy	SpouseMotherSurname
chapelier	none
les	none
deux	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Romain	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projeté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
étés	none
faites	none
devant	none
la	none
porte	none
principale	none
de	none
notre	none
maison	none
commune	none
les	none
dimanches	none
vingt-deux	none
et	none
dix-sept	none
du	none
mois	none
de	none
avril	none
à	none
l'heure	none
de	none
midi	none
aucune	none
opposition	none
audit	none
mariage	none
ne	none
nous	none
ayant	none
été	none
signifiée	none
faisant	none
droit	none
à	none
leur	none
requisition	none
après	none
avoir	none
donné	none
lecture	none
de	none
toutes	none
les	none
pièces	none
relatives	none
audit	none
mariage	none
et	none
du	none
chapitre	none
VI	none
du	none
titre	none
du	none
code	none
civil	none
intitulé	none
du	none
mariage	none
avons	none
demandé	none
au	none
futur	none
époux	none
et	none
à	none
la	none
future	none
épouse	none
s'ils	none
veulent	none
se	none
prendre	none
pour	none
mari	none
et	none
pour	none
femme	none
chacun	none
d'eux	none
ayant	none
repondu	none
séparément	none
et	none
affirmativement	none
déclarons	none
au	none
nom	none
de	none
la	none
loi	none
que	none
Issey	SelfGivenName
Megglinge	SelfSurname
et	none
Hema	SpouseGivenName
Dietemann	SpouseSurname
sont	none
unis	none
par	none
le	none
mariage	none
de	none
quoi	none
avons	none
dressé	none
acte	none
en	none
presence	none
des	none
pères	none
des	none
époux	none
et	none
Anne-Yvonne	OtherPerson
Kilbler	OtherPerson
laineur	none
âgé	none
de	none
quatre	none
vingt	none
un	none
ans	none
ami	none
du	none
nouvel	none
époux	none
et	none
Corie	OtherPerson
Schipp	OtherPerson
farinier	none
âgé	none
de	none
trente-trois	none
ans	none
sœur	none
du	none
nouvel	none
époux	none
demeurant	none
à	none
la	none
métairie	none
de	none
Alexandar	none
même	none
commune	none
et	none
Angely	OtherPerson
Cueniy	OtherPerson
directeur	none
musical	none
âgé	none
de	none
quarante	none
et	none
un	none
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
Almas	OtherPerson
Riff	OtherPerson
fourier	none
âgé	none
de	none
quatre	none
vingt	none
quatorze	none
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
Lyssandra	OtherPerson
Rougelet	OtherPerson
âgé	none
de	none
onze	none
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
Nielsen	OtherPerson
Hamont	OtherPerson
vice-roi	none
âgé	none
de	none
soixante	none
quinze	none
ans	none
demeurant	none
à	none
la	none
métairie	none
de	none
Sayf	none
même	none
commune	none
lesquels	none
témoins	none
ainsi	none
que	none
les	none
parties	none
contractantes	none
ont	none
signé	none
le	none
présent	none
acte	none
avec	none
nous	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
