L'an	none
mil	MarriageYear
cent	MarriageYear
quatre	MarriageYear
vingt	MarriageYear
quatorze	MarriageYear
le	none
dix-neuf	MarriageDay
avril	MarriageMonth
Sahbi	SelfGivenName
Bormont	SelfSurname
fils	none
de	none
feu	none
Rodriguez	FatherGivenName
Bormont	FatherSurname
et	none
de	none
Chadene	MotherGivenName
mellersaith	MotherSurname
demeurant	none
à	none
Belleville-en-Caux	none
âgé	none
de	none
cinquante	SelfAge
huit	SelfAge
ans	none
a	none
contracté	none
mariage	none
selon	none
la	none
forme	none
du	none
st	none
concile	none
de	none
trente	none
et	none
lesdits	none
Royaux	none
avec	none
Marie-Louisa	SpouseGivenName
Jonglet	SpouseSurname
fille	none
de	none
feu	none
Nejim	SpouseFatherGivenName
Jonglet	SpouseFatherSurname
et	none
de	none
feu	none
Claire-Line	SpouseMotherGivenName
Mathi	SpouseMotherSurname
demeurant	none
à	none
Saint-Félix-de-Lunel	none
agée	none
de	none
vingt-trois	SpouseAge
ans	none
en	none
présence	none
de	none
Manoli	OtherPerson
Hartennes	OtherPerson
Fodié	OtherPerson
Pandeleur	OtherPerson
Mouniapin	OtherPerson
Firdeler	OtherPerson
Keryann	OtherPerson
Tisseránd	OtherPerson
tous	none
soussigné	none
avec	none
ledit	none
Maider	OtherPerson
Pentenne	OtherPerson
et	none
ladite	none
Mohamed-Mehdi	OtherPerson
Plomberg	OtherPerson
