L'an	none
mil	OtherYear
quatre	OtherYear
cent	OtherYear
trente	OtherYear
cinq	OtherYear
le	none
quatrième	OtherDay
jour	none
du	none
mois	none
d'	none
août	OtherMonth
à	none
une	none
heure	none
du	none
matin	none
pardevant	none
nous	none
Moana	OtherPerson
Mertiag	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Walheim	none
canton	none
de	none
Neuvéglise-sur-Truyère	none
arrondissement	none
de	none
Pyrénées-Orientales	none
Département	none
de	none
la	none
Haute-Vienne	none
est	none
comparu	none
Vanesa	OtherPerson
Tschilm	OtherPerson
veuve	none
de	none
Yumna	OtherPerson
Hograindelur	OtherPerson
accouchée	none
le	none
demeurant	none
audit	none
Walheim	none
laquelle	none
nous	none
à	none
déclare	none
que	none
le	none
présent	none
jour	none
dix-huit	BirthDay
du	none
mois	none
de	none
mai	BirthMonth
à	none
dix	none
heures	none
du	none
matin	none
Omere	MotherGivenName
Valne	MotherSurname
agée	none
de	none
onze	MotherAge
ans	none
fille	none
d'	none
Ando	OtherPerson
Gevat	OtherPerson
et	none
de	none
Loeza	OtherPerson
Vanelle	OtherPerson
domiciliée	none
audit	none
Walheim	none
est	none
accouchée	none
dans	none
la	none
maison	none
que	none
ses	none
père	none
et	none
mère	none
habitent	none
audit	none
lieu	none
d'un	none
enfant	none
du	none
sexe	none
masculin	SelfGender
qu'elle	none
nous	none
présente	none
et	none
auquel	none
elle	none
a	none
donné	none
les	none
noms	none
et	none
prénoms	none
de	none
Mauhal	SelfSurname
Mehidine	SelfGivenName
lesdites	none
déclarations	none
et	none
présentation	none
faite	none
en	none
présence	none
d'	none
Anima	OtherPerson
Kuhn	OtherPerson
grade	none
âgé	none
de	none
quarante	none
six	none
ans	none
et	none
de	none
Cristian	OtherPerson
Leqrand	OtherPerson
âgé	none
de	none
trente	none
et	none
un	none
ans	none
les	none
deux	none
domiciliés	none
à	none
Beaulieu-sur-Layon	none
et	none
ont	none
lesdites	none
déclarant	none
et	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
