L'an	none
mil	OtherYear
huit	OtherYear
cent	OtherYear
quatre	OtherYear
vingt	OtherYear
dix	OtherYear
neuf	OtherYear
le	none
vendredi	none
quinze	OtherDay
septembre	OtherMonth
pardevant	none
nous	none
Hend	OtherPerson
Kay	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Trucy-l'Orgueilleux	none
canton	none
de	none
Bourbon-l'Archambault	none
arrondissement	none
de	none
Finistère	none
Département	none
du	none
Vaucluse	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
septième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Jean-Come	SelfGivenName
Lügbüll	SelfSurname
âgé	none
de	none
vingt	SelfAge
trois	SelfAge
ans	none
né	none
à	none
Germinon	none
tavernier	none
domicilié	none
à	none
Castelnou	none
fils	none
des	none
conjoints	none
Zlatan	FatherGivenName
Lügbüll	FatherSurname
hôtesse	none
et	none
Madiha	MotherGivenName
Billal	MotherSurname
vendeur	none
de	none
café	none
les	none
deux	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Trucy-l'Orgueilleux	none
et	none
demoiselle	SpousePrefix
Dayena	SpouseGivenName
Petoud	SpouseSurname
âgée	none
de	none
vingt	SpouseAge
cinq	SpouseAge
ans	none
né	none
et	none
domicilié	none
à	none
Mondilhan	none
fabricant	none
de	none
harnais	none
majeur	none
fille	none
des	none
feu	none
Enoal	SpouseFatherGivenName
Petoud	SpouseFatherSurname
décédé	none
à	none
Greux	none
et	none
Lissa	SpouseMotherGivenName
Steppacher	SpouseMotherSurname
fromager	none
domicilié	none
à	none
Albert	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
