L'an	none
mil	OtherYear
cinq	OtherYear
cent	OtherYear
dix-neuf	OtherYear
le	none
premier	OtherDay
du	none
mois	none
de	none
février	OtherMonth
à	none
onze	none
heures	none
du	none
soir	none
par	none
devant	none
nous	none
Johanick	OtherPerson
Peniat	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Bray	none
canton	none
de	none
La	none
Suze-sur-Sarthe	none
Département	none
du	none
Loiret	none
est	none
comparu	none
Sahel	OtherPerson
Trant	OtherPerson
veuve	none
de	none
Yannaelle	OtherPerson
Flementin	OtherPerson
accouchée	none
le	none
demeurant	none
audit	none
Bray	none
laquelle	none
nous	none
à	none
déclare	none
que	none
cejourd'hui	none
le	none
cinquième	BirthDay
jour	none
du	none
mois	none
de	none
décembre	BirthMonth
à	none
une	none
heure	none
du	none
matin	none
Philipine	MotherGivenName
Huguonot	MotherSurname
agée	none
de	none
dix-neuf	MotherAge
ans	none
fille	none
de	none
My	OtherPerson
Bradbeck	OtherPerson
et	none
d'	none
Olena	OtherPerson
Strotz	OtherPerson
domiciliée	none
audit	none
Bray	none
est	none
accouchée	none
dans	none
la	none
maison	none
que	none
ses	none
père	none
et	none
mère	none
habitent	none
audit	none
lieu	none
d'un	none
enfant	none
du	none
sexe	none
masculin	SelfGender
qu'elle	none
nous	none
présente	none
et	none
auquel	none
elle	none
a	none
donné	none
les	none
noms	none
et	none
prénoms	none
de	none
Lalon	SelfSurname
Cinar	SelfGivenName
lesdites	none
déclarations	none
et	none
présentation	none
faite	none
en	none
présence	none
de	none
Mayssem	OtherPerson
Gehondez	OtherPerson
âgé	none
de	none
quatre	none
vingt	none
trois	none
ans	none
et	none
de	none
Meiggie	OtherPerson
Quenalle	OtherPerson
âgé	none
de	none
cinquante	none
et	none
un	none
ans	none
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Bray	none
et	none
ont	none
les	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
