L'an	none
mil	MarriageYear
sept	MarriageYear
cent	MarriageYear
quatorze	MarriageYear
sept	MarriageDay
janvier	MarriageMonth
à	none
dix	none
heures	none
du	none
soir	none
par-devant	none
nous	none
Georginette	OtherPerson
Cornuger	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Vidauban	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Jura	none
Département	none
de	none
l'Isère	none
sont	none
comparus	none
publiquement	none
en	none
notre	none
maison	none
commune	none
Karell	SelfGivenName
Buferez	SelfSurname
illustrateur	none
âgé	none
de	none
vingt	SelfAge
huit	SelfAge
ans	none
né	none
à	none
Crolles	none
domicilié	none
à	none
Lascelle	none
le	none
cinq	BirthDay
septembre	BirthMonth
mil	BirthYear
sept	BirthYear
cent	BirthYear
quarante	BirthYear
huit	BirthYear
majeur	none
fils	none
des	none
conjoints	none
feu	none
Nayer	FatherGivenName
Buferez	FatherSurname
en	none
son	none
vivant	none
agriculteur	none
décédé	none
en	none
cette	none
commune	none
le	none
huit	OtherDay
septembre	OtherMonth
mil	OtherYear
six	OtherYear
cent	OtherYear
quatre-vingt-seize	OtherYear
et	none
de	none
Sayanna	MotherGivenName
Chevassu	MotherSurname
gardien	none
de	none
tavernes	none
âgée	none
de	none
vingt	MotherAge
et	MotherAge
un	MotherAge
domiciliée	none
à	none
Menétrux-en-Joux	none
et	none
demoiselle	SpousePrefix
Kaïssy	SpouseGivenName
Zinly	SpouseSurname
âgée	none
de	none
vingt-neuf	SpouseAge
ans	none
né	none
à	none
Cavagnac	none
canton	none
de	none
La	none
Plaine	none
Niortaise	none
Eure-et-Loir	none
le	none
vingt	SpouseBirthDay
décembre	SpouseBirthMonth
mil	SpouseBirthYear
huit	SpouseBirthYear
cent	SpouseBirthYear
quatre	SpouseBirthYear
vingt	SpouseBirthYear
huit	SpouseBirthYear
domicilié	none
dans	none
la	none
commune	none
dudit	none
Vidauban	none
majeur	none
fille	none
des	none
conjoints	none
Sohaïb	SpouseFatherGivenName
Zinly	SpouseFatherSurname
presseur	none
de	none
l'huile	none
d'olive	none
âgê	none
de	none
soixante	SpouseFatherAge
ans	none
et	none
d'	none
Izzie	SpouseMotherGivenName
Chalandÿ	SpouseMotherSurname
guide	none
âgée	none
de	none
cinquante	SpouseMotherAge
neuf	SpouseMotherAge
ans	none
les	none
deux	none
domiciliés	none
en	none
cette	none
commune	none
présents	none
et	none
consentants	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projetté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
été	none
faites	none
dans	none
cette	none
commune	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
les	none
dimanches	none
treize	OtherDay
et	none
neuf	OtherDay
octobre	OtherMonth
de	none
la	none
présente	none
année	none
mil	OtherYear
deux	OtherYear
cent	OtherYear
quatre	OtherYear
vingt	OtherYear
neuf	OtherYear
chaque	none
fois	none
