L'an	none
mil	MarriageYear
cinq	MarriageYear
cent	MarriageYear
soixante-dix	MarriageYear
deuxième	MarriageDay
jour	none
du	none
mois	none
de	none
janvier	MarriageMonth
à	none
une	none
heure	none
après-midi	none
par-devant	none
nous	none
Galvin	OtherPerson
Kausen	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Sère-en-Lavedan	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Haute-Loire	none
Département	none
du	none
Gard	none
sont	none
comparus	none
Jacim	SelfGivenName
Ekenschwiller	SelfSurname
commandeur	none
âgé	none
de	none
trente	SelfAge
et	SelfAge
un	SelfAge
ans	none
né	none
dans	none
la	none
commune	none
dudit	none
Sère-en-Lavedan	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Sère-en-Lavedan	none
le	none
huit	BirthDay
octobre	BirthMonth
mil	BirthYear
sept	BirthYear
cent	BirthYear
trente-six	BirthYear
majeur	none
fils	none
des	none
conjoints	none
Ishaaq	FatherGivenName
Ekenschwiller	FatherSurname
capitaine	none
âgê	none
de	none
quatre	FatherAge
vingt	FatherAge
treize	FatherAge
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
de	none
feue	none
Almedina	MotherGivenName
Tely	MotherSurname
en	none
son	none
vivant	none
chef	none
d'orchestre	none
décédée	none
à	none
Ayen	none
le	none
huit	OtherDay
novembre	OtherMonth
mil	OtherYear
quatre	OtherYear
cent	OtherYear
quarante	OtherYear
deux	OtherYear
et	none
Olivera	SpouseGivenName
Baros	SpouseSurname
âgée	none
de	none
dix	SpouseAge
ans	none
née	none
à	none
Bonnard	none
le	none
vingt	SpouseBirthDay
cinq	SpouseBirthDay
mai	SpouseBirthMonth
mil	SpouseBirthYear
cent	SpouseBirthYear
neuf	SpouseBirthYear
majeur	none
fille	none
des	none
conjoints	none
feus	none
Bechir	SpouseFatherGivenName
Baros	SpouseFatherSurname
en	none
son	none
vivant	none
agent	none
national	none
décédé	none
à	none
Saint-Jean-aux-Bois	none
le	none
dix-neuf	OtherDay
février	OtherMonth
mil	OtherYear
huit	OtherYear
cent	OtherYear
dix	OtherYear
huit	OtherYear
et	none
Adeline	SpouseMotherGivenName
Rémy	SpouseMotherSurname
en	none
son	none
vivant	none
coiffeur	none
décédée	none
en	none
cette	none
commune	none
le	none
trente	OtherDay
août	OtherMonth
mil	OtherYear
cent	OtherYear
quatorze	OtherYear
le	none
dit	none
Dagobert	OtherPerson
Schlinger	OtherPerson
son	none
père	none
présent	none
et	none
consentant	none
d'une	none
part	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projetté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
été	none
faites	none
dans	none
cette	none
commune	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
les	none
dimanches	none
vingt	OtherDay
cinq	OtherDay
septembre	OtherMonth
et	none
vingt-sept	OtherDay
du	none
présent	none
mois	none
chaque	none
