L'an	none
mil	OtherYear
trois	OtherYear
cent	OtherYear
trente-neuf	OtherYear
le	none
sixième	OtherDay
jour	none
d'	none
octobre	OtherMonth
à	none
une	none
heure	none
après-midi	none
pardevant	none
nous	none
Anne-Aurore	OtherPerson
Bessonourt	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
d'Hurigny	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Tarn-et-Garonne	none
Département	none
de	none
la	none
Haute-Garonne	none
est	none
comparu	none
Paul-Joseph	FatherGivenName
Piercy	FatherSurname
âgé	none
de	none
dix	FatherAge
huit	FatherAge
ans	none
lequel	none
nous	none
a	none
présenté	none
un	none
enfant	none
du	none
sexe	none
masculin	SelfGender
qu’il	none
déclare	none
être	none
né	none
le	none
jour	none
d'hier	none
deuxième	BirthDay
jour	none
du	none
mois	none
d'	none
août	BirthMonth
à	none
une	none
heure	none
du	none
matin	none
de	none
lui	none
déclarant	none
et	none
d'	none
Alisea	MotherGivenName
Greviltiot	MotherSurname
fromagère	none
âgée	none
de	none
trente	MotherAge
et	MotherAge
un	MotherAge
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
auquel	none
il	none
a	none
déclaré	none
vouloir	none
donner	none
les	none
prénoms	none
de	none
Sid-Ali	SelfGivenName
lesquelles	none
présentation	none
et	none
déclaration	none
faites	none
en	none
présence	none
de	none
Nagette	OtherPerson
Liechtenstein	OtherPerson
âgé	none
de	none
soixante-six	none
ans	none
et	none
de	none
Chann	OtherPerson
Loeulier	OtherPerson
frocard	none
coll.	none
âgé	none
de	none
soixante-huit	none
ans	none
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Hurigny	none
et	none
ont	none
le	none
déclarant	none
et	none
les	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
immédiatement	none
après	none
que	none
nous	none
en	none
avons	none
d'une	none
lecture	none
