L'an	none
mil	OtherYear
deux	OtherYear
cent	OtherYear
soixante-quatre	OtherYear
le	none
huitième	OtherDay
jour	none
du	none
mois	none
d'	none
avril	OtherMonth
à	none
une	none
heure	none
après-midi	none
pardevant	none
nous	none
Ismérie	OtherPerson
Witmann	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
de	none
Saint-Vincent-des-Landes	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Manche	none
Département	none
des	none
Alpes-de-Haute-Provence	none
est	none
comparu	none
Mamode	FatherGivenName
Vulleu	FatherSurname
âgé	none
de	none
treize	FatherAge
ans	none
domicilié	none
à	none
Torcé	none
lequel	none
nous	none
a	none
présenté	none
un	none
enfant	none
du	none
sexe	none
féminin	SelfGender
qu’il	none
déclare	none
être	none
né	none
de	none
lui	none
déclarant	none
et	none
de	none
Wieslawa	MotherGivenName
felmar	MotherSurname
son	none
épouse	none
abbé	none
âgée	none
de	none
quatorze	MotherAge
ans	none
et	none
auquel	none
il	none
a	none
déclaré	none
vouloir	none
donner	none
les	none
prénoms	none
de	none
Minh	SelfGivenName
lesquelles	none
présentation	none
et	none
déclaration	none
faites	none
en	none
présence	none
de	none
Maria	OtherPerson
Boulaÿ	OtherPerson
âgé	none
de	none
soixante	none
quinze	none
ans	none
et	none
de	none
Linoa	OtherPerson
feriux	OtherPerson
cordier	none
âgé	none
de	none
seize	none
ans	none
les	none
deux	none
domiciliés	none
en	none
cette	none
commune	none
et	none
ont	none
les	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
