L'an	none
mil	OtherYear
neuf	OtherYear
cent	OtherYear
quatre	OtherYear
le	none
jeudi	none
dix	OtherDay
octobre	OtherMonth
pardevant	none
nous	none
Nahéma	OtherPerson
Wilbert	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Saint-Jean-Saint-Maurice-sur-Loire	none
canton	none
de	none
Ajaccio-3	none
arrondissement	none
de	none
Hautes-Pyrénées	none
Département	none
des	none
Landes	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
deuxième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Abou-Bakr	SelfGivenName
Galimche	SelfSurname
âgé	none
de	none
quatre	SelfAge
vingt	SelfAge
neuf	SelfAge
ans	none
né	none
à	none
Les	none
Ulis	none
boucher	none
domicilié	none
à	none
Congis-sur-Thérouanne	none
majeur	none
fils	none
des	none
conjoints	none
feus	none
Mory	FatherGivenName
Galimche	FatherSurname
et	none
Lenais	MotherGivenName
Parisse	MotherSurname
tous	none
deux	none
décédés	none
à	none
Charleville-sous-Bois	none
et	none
demoiselle	SpousePrefix
Marie-Laetitia	SpouseGivenName
Courtiman	SpouseSurname
âgée	none
de	none
dix	SpouseAge
huit	SpouseAge
ans	none
régent	none
domicilié	none
à	none
Focicchia	none
né	none
à	none
Serbonnes	none
majeur	none
fille	none
des	none
feu	none
Angel	SpouseFatherGivenName
Courtiman	SpouseFatherSurname
décédé	none
à	none
Auroux	none
et	none
Marie-Angélique	SpouseMotherGivenName
Dabail	SpouseMotherSurname
capitaine	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Saint-Jean-Saint-Maurice-sur-Loire	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
