L'an	none
mil	OtherYear
cent	OtherYear
quatre	OtherYear
vingts	OtherYear
le	none
troisième	OtherDay
jour	none
du	none
mois	none
d'	none
octobre	OtherMonth
à	none
une	none
heure	none
après-midi	none
pardevant	none
nous	none
Mildred	OtherPerson
Cuenel	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Woincourt	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Marne	none
Département	none
des	none
Deux-Sèvres	none
est	none
comparu	none
Nour-Imene	OtherPerson
Rinbach	OtherPerson
veuve	none
de	none
Antero	OtherPerson
Roesel	OtherPerson
accouchée	none
le	none
demeurant	none
audit	none
Woincourt	none
laquelle	none
nous	none
à	none
déclare	none
que	none
cejourd'hui	none
à	none
douze	none
heures	none
après-midi	none
Ayma	MotherGivenName
Morren	MotherSurname
agée	none
de	none
quarante	MotherAge
deux	MotherAge
ans	none
fille	none
de	none
Tite	OtherPerson
Benquet	OtherPerson
et	none
de	none
Nassim	OtherPerson
Hoernisch	OtherPerson
domiciliée	none
audit	none
Woincourt	none
est	none
accouchée	none
dans	none
la	none
maison	none
que	none
ses	none
père	none
et	none
mère	none
habitent	none
audit	none
lieu	none
d'un	none
enfant	none
du	none
sexe	none
masculin	SelfGender
qu'elle	none
nous	none
présente	none
et	none
auquel	none
elle	none
a	none
donné	none
les	none
noms	none
et	none
prénoms	none
de	none
Mongelt	SelfSurname
Faozi	SelfGivenName
lesdites	none
déclarations	none
et	none
présentation	none
faite	none
en	none
présence	none
d'	none
Elvino	OtherPerson
Pressé	OtherPerson
âgé	none
de	none
vingt-cinq	none
ans	none
et	none
d'	none
Anneline	OtherPerson
Guérnétrot	OtherPerson
âgé	none
de	none
trente-deux	none
ans	none
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Woincourt	none
et	none
ont	none
les	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
