L'an	none
mil	MarriageYear
cinq	MarriageYear
cent	MarriageYear
cinquante-six	MarriageYear
vingt	MarriageDay
deux	MarriageDay
août	MarriageMonth
à	none
onze	none
heures	none
du	none
soir	none
pardevant	none
nous	none
Encarnita	OtherPerson
Faivé	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Mézières-sur-Oise	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Lot-et-Garonne	none
Département	none
du	none
Nord	none
sont	none
comparus	none
Djemy	SelfGivenName
Duperet	SelfSurname
âgé	none
de	none
seize	SelfAge
ans	none
domicilié	none
et	none
né	none
à	none
Aincourt	none
le	none
vingt-deux	BirthDay
avril	BirthMonth
mil	BirthYear
cinq	BirthYear
cent	BirthYear
soixante	BirthYear
et	BirthYear
onze	BirthYear
majeur	none
fils	none
des	none
conjoints	none
Lido	FatherGivenName
Duperet	FatherSurname
trésorier	none
âgê	none
de	none
soixante-huit	FatherAge
ans	none
et	none
de	none
Salima	MotherGivenName
Valoz	MotherSurname
combattant	none
âgée	none
de	none
quinze	MotherAge
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Mézières-sur-Oise	none
le	none
dit	none
Cedrigue	OtherPerson
Nequeline	OtherPerson
son	none
père	none
présent	none
et	none
consentant	none
d'une	none
part	none
et	none
demoiselle	SpousePrefix
Intissare	SpouseGivenName
Rouault	SpouseSurname
guide	none
âgée	none
de	none
vingt-deux	SpouseAge
ans	none
né	none
dans	none
la	none
commune	none
dudit	none
Mézières-sur-Oise	none
canton	none
de	none
Troyes-5	none
Indre-et-Loire	none
le	none
vingt-huit	SpouseBirthDay
août	SpouseBirthMonth
mil	SpouseBirthYear
cinq	SpouseBirthYear
cent	SpouseBirthYear
quatre	SpouseBirthYear
vingt	SpouseBirthYear
dix	SpouseBirthYear
huit	SpouseBirthYear
mineur	none
fille	none
des	none
conjoints	none
Trevis	SpouseFatherGivenName
Rouault	SpouseFatherSurname
braconnier	none
âgê	none
de	none
vingt-trois	SpouseFatherAge
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
de	none
feue	none
Jeannine	SpouseMotherGivenName
Stranss	SpouseMotherSurname
en	none
son	none
vivant	none
magistrat	none
décédée	none
dans	none
la	none
commune	none
dudit	none
Mézières-sur-Oise	none
le	none
neuf	OtherDay
août	OtherMonth
mil	OtherYear
quatre	OtherYear
cent	OtherYear
quatre	OtherYear
vingt	OtherYear
trois	OtherYear
assistée	none
de	none
ladite	none
Gaid	OtherPerson
Marconnot-Thannuer	OtherPerson
sa	none
mère	none
présente	none
et	none
consentante	none
d'une	none
part	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projetté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
été	none
faites	none
dans	none
cette	none
commune	none
les	none
dimanches	none
vingt	OtherDay
cinq	OtherDay
mai	OtherMonth
et	none
onze	OtherDay
du	none
présent	none
mois	none
chaque	none
fois	none
