L'an	none
mil	OtherYear
sept	OtherYear
cent	OtherYear
quatre-vingts	OtherYear
le	none
lundi	none
dix-neuf	OtherDay
avril	OtherMonth
pardevant	none
nous	none
Derhen	OtherPerson
Bérard	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Cambieure	none
chef	none
lieu	none
du	none
canton	none
arrondissement	none
de	none
Côtes-d'Armor	none
Département	none
des	none
Landes	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
cinquième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Gaye	SelfGivenName
paÿgnard	SelfSurname
âgé	none
de	none
vingt-six	SelfAge
ans	none
né	none
à	none
Saint-Jacut-les-Pins	none
steward	none
domicilié	none
à	none
Saint-Georges	none
majeur	none
fils	none
des	none
Iliann	FatherGivenName
paÿgnard	FatherSurname
vice-roi	none
et	none
Jenniffer	MotherGivenName
Ambard	MotherSurname
tulliste	none
les	none
deux	none
domicilié	none
à	none
Sus	none
et	none
demoiselle	SpousePrefix
Hynde	SpouseGivenName
Spieze	SpouseSurname
âgée	none
de	none
soixante-neuf	SpouseAge
ans	none
gagne-petit	none
domicilié	none
à	none
Saint-Pierre-de-Clairac	none
né	none
à	none
Lécussan	none
fille	none
des	none
époux	none
feu	none
Hammed	SpouseFatherGivenName
Spieze	SpouseFatherSurname
décédé	none
à	none
Formerie	none
et	none
Bircan	SpouseMotherGivenName
Guérand	SpouseMotherSurname
chiffonnier	none
domicilié	none
à	none
Fontaine-Notre-Dame	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
