L'an	none
mil	OtherYear
neuf	OtherYear
cent	OtherYear
vingt	OtherYear
huit	OtherYear
le	none
onze	OtherDay
octobre	OtherMonth
à	none
une	none
heure	none
du	none
matin	none
pardevant	none
nous	none
Unai	OtherPerson
Cayer	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
de	none
Fleurbaix	none
canton	none
de	none
Saint-Pons-de-Thomières	none
arrondissement	none
de	none
Bas-Rhin	none
Département	none
du	none
Jura	none
est	none
comparu	none
Hogan	FatherGivenName
Sougre	FatherSurname
âgé	none
de	none
vingt	FatherAge
neuf	FatherAge
ans	none
domicilié	none
à	none
Pendé	none
lequel	none
nous	none
a	none
présenté	none
un	none
enfant	none
du	none
sexe	none
masculin	SelfGender
né	none
en	none
son	none
domicile	none
au	none
quartier	none
de	none
Vandy	none
de	none
cette	none
commune	none
cejourd'hui	none
à	none
une	none
heure	none
après-midi	none
de	none
lui	none
déclarant	none
et	none
d'	none
Estera	MotherGivenName
Rocamon	MotherSurname
âgée	none
de	none
vingt-neuf	MotherAge
ans	none
son	none
épouse	none
domicilié	none
à	none
Pont-de-Beauvoisin	none
et	none
auquel	none
enfant	none
il	none
a	none
déclaré	none
vouloir	none
donner	none
les	none
prénoms	none
d'	none
Elrik	SelfGivenName
lesquelles	none
présentation	none
et	none
déclaration	none
faites	none
en	none
présence	none
de	none
Cristele	OtherPerson
Justamon	OtherPerson
âgé	none
de	none
trente	none
et	none
un	none
ans	none
et	none
d'	none
Erwing	OtherPerson
Malburger	OtherPerson
âgé	none
de	none
quatre-vingts	none
ans	none
les	none
deux	none
domiciliés	none
à	none
Pierre-la-Treiche	none
et	none
ont	none
le	none
déclarant	none
et	none
les	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
immédiatement	none
après	none
que	none
nous	none
en	none
avons	none
d'une	none
lecture	none
