L'an	none
mil	MarriageYear
trois	MarriageYear
cent	MarriageYear
douze	MarriageYear
le	none
dix	MarriageDay
octobre	MarriageMonth
Aouda	SelfGivenName
Péky	SelfSurname
fils	none
de	none
feu	none
Lyan	FatherGivenName
Péky	FatherSurname
et	none
de	none
feu	none
Pretty	MotherGivenName
Settemperger	MotherSurname
demeurant	none
à	none
Glénac	none
âgé	none
de	none
vingt-deux	SelfAge
ans	none
a	none
contracté	none
mariage	none
selon	none
la	none
forme	none
du	none
st	none
concile	none
de	none
trente	none
et	none
lesdits	none
Royaux	none
avec	none
Maryne	SpouseGivenName
Chevrotel	SpouseSurname
fille	none
de	none
feu	none
Ezio	SpouseFatherGivenName
Chevrotel	SpouseFatherSurname
et	none
de	none
Firouz	SpouseMotherGivenName
Surette	SpouseMotherSurname
demeurant	none
à	none
Obermorschwihr	none
agée	none
de	none
cinquante-deux	SpouseAge
ans	none
en	none
présence	none
de	none
Soren	OtherPerson
Thieville	OtherPerson
Andéol	OtherPerson
Goreg	OtherPerson
Mejda	OtherPerson
Mardy	OtherPerson
Anane	OtherPerson
Bamat	OtherPerson
tous	none
soussigné	none
avec	none
ledit	none
Jean-Edmond	OtherPerson
Merter	OtherPerson
et	none
ladite	none
Sajed	OtherPerson
Moravall	OtherPerson
