Le	none
dix	MarriageDay
sept	MarriageDay
octobre	MarriageMonth
mil	MarriageYear
six	MarriageYear
cent	MarriageYear
quatre-vingt-un	MarriageYear
à	none
une	none
heure	none
après-midi	none
par	none
devant	none
nous	none
Kamar	OtherPerson
Abel	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
de	none
Rinxent	none
canton	none
de	none
Bièvre	none
Département	none
de	none
la	none
Haute-Corse	none
sont	none
comparus	none
Fayçal	SelfGivenName
doyser	SelfSurname
âgé	none
de	none
quarante-six	SelfAge
ans	none
fils	none
mineur	none
des	none
conjoints	none
feu	none
Laugan	FatherGivenName
doyser	FatherSurname
décédé	none
à	none
Cize	none
et	none
Manoelle	MotherGivenName
Lebigre	MotherSurname
capitaine	none
de	none
corsaire	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Rinxent	none
et	none
Hatouma	SpouseGivenName
Bourqin	SpouseSurname
âgée	none
de	none
douze	SpouseAge
ans	none
fille	none
majeur	none
des	none
feu	none
Malko	SpouseFatherGivenName
Bourqin	SpouseFatherSurname
décédé	none
à	none
Saint-Blaise-la-Roche	none
et	none
Ismerie	SpouseMotherGivenName
Dem	SpouseMotherSurname
travailleur	none
de	none
poste	none
domicilié	none
en	none
cette	none
commune	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projeté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
étés	none
faites	none
devant	none
la	none
porte	none
principale	none
de	none
notre	none
maison	none
commune	none
les	none
dimanches	none
premier	none
et	none
huit	none
du	none
mois	none
de	none
mars	none
à	none
l'heure	none
de	none
midi	none
aucune	none
opposition	none
audit	none
mariage	none
ne	none
nous	none
ayant	none
été	none
signifiée	none
faisant	none
droit	none
à	none
leur	none
requisition	none
après	none
avoir	none
donné	none
lecture	none
de	none
toutes	none
les	none
pièces	none
relatives	none
audit	none
mariage	none
et	none
du	none
chapitre	none
VI	none
du	none
titre	none
du	none
code	none
civil	none
intitulé	none
du	none
mariage	none
avons	none
demandé	none
au	none
futur	none
époux	none
et	none
à	none
la	none
future	none
épouse	none
s'ils	none
veulent	none
se	none
prendre	none
pour	none
mari	none
et	none
pour	none
femme	none
chacun	none
d'eux	none
a	none
repondu	none
séparément	none
et	none
affirmativement	none
déclarons	none
au	none
nom	none
de	none
la	none
loi	none
que	none
Fayçal	SelfGivenName
doyser	SelfSurname
et	none
Hatouma	SpouseGivenName
Bourqin	SpouseSurname
sont	none
unis	none
par	none
le	none
mariage	none
de	none
quoi	none
avons	none
dressé	none
acte	none
en	none
presence	none
du	none
père	none
de	none
l’épouseet	none
Nouaim	OtherPerson
Restre	OtherPerson
arboriculteur	none
âgé	none
de	none
quinze	none
ans	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Rinxent	none
et	none
Augusto	OtherPerson
Galbois	OtherPerson
âgé	none
de	none
vingt	none
six	none
ans	none
demeurant	none
au	none
village	none
de	none
Aliaume	none
même	none
commune	none
et	none
Neïa	OtherPerson
Henruet	OtherPerson
graveur	none
âgé	none
de	none
quatre	none
vingt	none
dix	none
sept	none
ans	none
domicilié	none
en	none
cette	none
commune	none
et	none
Marysette	OtherPerson
Carcou	OtherPerson
tonsuré	none
âgé	none
de	none
soixante-dix-sept	none
ans	none
demeurant	none
au	none
village	none
de	none
Alexei	none
Commune	none
de	none
Rinxent	none
Département	none
des	none
Alpes-de-Haute-Provence	none
lesquels	none
témoins	none
ainsi	none
que	none
les	none
parties	none
contractantes	none
ont	none
signé	none
le	none
présent	none
acte	none
avec	none
nous	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
