L'an	none
mil	MarriageYear
deux	MarriageYear
cent	MarriageYear
vingt	MarriageYear
huit	MarriageYear
le	none
vingt	MarriageDay
huit	MarriageDay
juillet	MarriageMonth
Dianna	SelfGivenName
Geret	SelfSurname
fils	none
de	none
feu	none
Joannès	FatherGivenName
Geret	FatherSurname
et	none
de	none
feu	none
Noaline	MotherGivenName
tacgaurd	MotherSurname
demeurant	none
à	none
L'Île-Rousse	none
âgé	none
de	none
vingt-sept	SelfAge
ans	none
a	none
contracté	none
mariage	none
selon	none
la	none
forme	none
du	none
st	none
concile	none
de	none
trente	none
et	none
lesdits	none
Royaux	none
avec	none
Izis	SpouseGivenName
Cosson	SpouseSurname
fille	none
de	none
Briec	SpouseFatherGivenName
Cosson	SpouseFatherSurname
et	none
de	none
feu	none
Zidouma	SpouseMotherGivenName
Greinler	SpouseMotherSurname
demeurant	none
à	none
Gouvets	none
agée	none
de	none
quatre-vingt-quatre	SpouseAge
ans	none
en	none
présence	none
de	none
Birahim	OtherPerson
Schevobb	OtherPerson
Anne-Clarisse	OtherPerson
Prorpach	OtherPerson
Lucianno	OtherPerson
Norl	OtherPerson
Charbel	OtherPerson
Brinzer	OtherPerson
tous	none
soussigné	none
avec	none
ledit	none
Agate	OtherPerson
Huguè	OtherPerson
et	none
ladite	none
Clementin	OtherPerson
Lafrance	OtherPerson
