L'an	none
mil	MarriageYear
cent	MarriageYear
quatre-vingt-trois	MarriageYear
onze	MarriageDay
octobre	MarriageMonth
à	none
dix	none
heures	none
du	none
matin	none
par-devant	none
nous	none
Shereen	OtherPerson
Pinedre	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Bessas	none
canton	none
de	none
Alès-2	none
Département	none
du	none
Bas-Rhin	none
sont	none
comparus	none
Paulus	SelfGivenName
Spesea	SelfSurname
âgé	none
de	none
cinquante	SelfAge
quatre	SelfAge
ans	none
né	none
à	none
Arlanc	none
le	none
quatre	BirthDay
juillet	BirthMonth
mil	BirthYear
sept	BirthYear
cent	BirthYear
quatre	BirthYear
vingt	BirthYear
quinze	BirthYear
majeur	none
fils	none
des	none
conjoints	none
feu	none
Siddharth	FatherGivenName
Spesea	FatherSurname
en	none
son	none
vivant	none
chambrière	none
décédé	none
à	none
Incarville	none
le	none
vingt-neuf	OtherDay
mars	OtherMonth
mil	OtherYear
trois	OtherYear
cent	OtherYear
quatre-vingt-huit	OtherYear
et	none
de	none
Melyss	MotherGivenName
Bise	MotherSurname
instaurateur	none
âgée	none
de	none
soixante	MotherAge
quatorze	MotherAge
domiciliée	none
à	none
Veyrier-du-Lac	none
le	none
dit	none
Saibou	OtherPerson
Valser	OtherPerson
son	none
père	none
présent	none
et	none
consentant	none
d'une	none
part	none
et	none
Liloo	SpouseGivenName
Bredemarte	SpouseSurname
âgée	none
de	none
seize	SpouseAge
ans	none
née	none
en	none
cette	none
commune	none
domiciliée	none
à	none
Saint-Généroux	none
le	none
trois	SpouseBirthDay
août	SpouseBirthMonth
mil	SpouseBirthYear
sept	SpouseBirthYear
cent	SpouseBirthYear
dix-huit	SpouseBirthYear
mineur	none
fille	none
des	none
conjoints	none
feus	none
Tufan	SpouseFatherGivenName
Bredemarte	SpouseFatherSurname
en	none
son	none
vivant	none
grimpeur	none
décédé	none
en	none
cette	none
commune	none
le	none
vingt-six	OtherDay
mars	OtherMonth
mil	OtherYear
deux	OtherYear
cent	OtherYear
quatre	OtherYear
vingt	OtherYear
huit	OtherYear
et	none
Eliska	SpouseMotherGivenName
Bonnetrey	SpouseMotherSurname
en	none
son	none
vivant	none
gitan	none
décédée	none
dans	none
la	none
commune	none
dudit	none
Bessas	none
le	none
vingt-cinq	OtherDay
août	OtherMonth
mil	OtherYear
cinq	OtherYear
cent	OtherYear
soixante	OtherYear
deux	OtherYear
ladite	none
Neziha	OtherPerson
Coutuzier	OtherPerson
sa	none
mère	none
présente	none
et	none
consentante	none
d'une	none
part	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projetté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
été	none
faites	none
dans	none
cette	none
commune	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
les	none
dimanches	none
six	OtherDay
et	none
vingt-deux	OtherDay
juin	OtherMonth
de	none
la	none
présente	none
année	none
