Le	none
vingt	MarriageDay
deux	MarriageDay
janvier	MarriageMonth
mil	MarriageYear
cent	MarriageYear
soixante	MarriageYear
à	none
une	none
heure	none
du	none
matin	none
par	none
devant	none
nous	none
Louness	OtherPerson
Martinat	OtherPerson
maire	none
et	none
officier	none
de	none
l'État	none
civil	none
de	none
la	none
Commune	none
d'Artannes-sur-Indre	none
canton	none
de	none
Romans-sur-Isère	none
Département	none
de	none
la	none
Seine-Maritime	none
sont	none
comparus	none
Steevenson	SelfGivenName
Bietrixe	SelfSurname
âgé	none
de	none
dix	SelfAge
sept	SelfAge
ans	none
fils	none
des	none
conjoints	none
Falco	FatherGivenName
Bietrixe	FatherSurname
savant	none
et	none
Chjara-Stella	MotherGivenName
Voeland	MotherSurname
garçon	none
de	none
cabine	none
les	none
deux	none
domicilié	none
en	none
cette	none
commune	none
et	none
Ayfer	SpouseGivenName
Chalez	SpouseSurname
âgée	none
de	none
douze	SpouseAge
ans	none
fournisseur	none
de	none
pommes	none
de	none
terre	none
fille	none
des	none
feu	none
Racine	SpouseFatherGivenName
Chalez	SpouseFatherSurname
décédé	none
à	none
Magland	none
et	none
Erona	SpouseMotherGivenName
Febvay	SpouseMotherSurname
magistrat	none
domicilié	none
en	none
cette	none
commune	none
lesquels	none
nous	none
ont	none
requis	none
de	none
procéder	none
à	none
la	none
célébration	none
du	none
mariage	none
projeté	none
entre	none
eux	none
et	none
dont	none
les	none
publications	none
ont	none
étés	none
faites	none
devant	none
la	none
porte	none
principale	none
de	none
notre	none
maison	none
commune	none
les	none
dimanches	none
dix-huit	none
et	none
cinq	none
du	none
mois	none
de	none
avril	none
à	none
l'heure	none
de	none
midi	none
aucune	none
opposition	none
audit	none
mariage	none
ne	none
nous	none
ayant	none
été	none
signifiée	none
faisant	none
droit	none
à	none
leur	none
requisition	none
après	none
avoir	none
donné	none
lecture	none
de	none
toutes	none
les	none
pièces	none
relatives	none
audit	none
mariage	none
et	none
du	none
chapitre	none
VI	none
du	none
titre	none
du	none
code	none
civil	none
intitulé	none
du	none
mariage	none
avons	none
demandé	none
au	none
futur	none
époux	none
et	none
à	none
la	none
future	none
épouse	none
s'ils	none
veulent	none
se	none
prendre	none
pour	none
mari	none
et	none
pour	none
femme	none
chacun	none
d'eux	none
ayant	none
repondu	none
séparément	none
et	none
affirmativement	none
déclarons	none
au	none
nom	none
de	none
la	none
loi	none
que	none
Steevenson	SelfGivenName
Bietrixe	SelfSurname
et	none
Ayfer	SpouseGivenName
Chalez	SpouseSurname
sont	none
unis	none
par	none
le	none
mariage	none
de	none
quoi	none
avons	none
dressé	none
acte	none
en	none
presence	none
de	none
la	none
mère	none
de	none
l’épouseet	none
Edinson	OtherPerson
Branger	OtherPerson
polisseur	none
âgé	none
de	none
dix	none
huit	none
ans	none
cousine	none
de	none
l’épouse	none
domicilié	none
en	none
cette	none
commune	none
et	none
Marvel	OtherPerson
Feleméz	OtherPerson
âgé	none
de	none
quarante-deux	none
ans	none
domicilié	none
à	none
Fruges	none
et	none
Jouwayriya	OtherPerson
Rassiniez	OtherPerson
âgé	none
de	none
soixante-deux	none
ans	none
domicilié	none
à	none
Bourgon	none
et	none
Chrysta	OtherPerson
Fumagalli	OtherPerson
barbier	none
âgé	none
de	none
vingt	none
six	none
ans	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Artannes-sur-Indre	none
et	none
Sheïly	OtherPerson
Gorey	OtherPerson
âgé	none
de	none
cinquante	none
six	none
ans	none
demeurant	none
au	none
village	none
de	none
Abdesamad	none
Commune	none
d'Artannes-sur-Indre	none
lesquels	none
témoins	none
ainsi	none
que	none
les	none
parties	none
contractantes	none
ont	none
signé	none
le	none
présent	none
acte	none
avec	none
nous	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
