L'an	none
mil	OtherYear
huit	OtherYear
cent	OtherYear
vingt	OtherYear
et	OtherYear
un	OtherYear
le	none
trois	OtherDay
du	none
mois	none
de	none
novembre	OtherMonth
à	none
une	none
heure	none
du	none
soir	none
par-devant	none
nous	none
Lizaig	OtherPerson
Cuvelier	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Marigny-les-Usages	none
canton	none
de	none
Saint-Amand-les-Eaux	none
Département	none
du	none
Bas-Rhin	none
est	none
comparu	none
Liece	OtherPerson
Bonneurt	OtherPerson
veuve	none
de	none
Sergen	OtherPerson
Lassue	OtherPerson
accouchée	none
le	none
demeurant	none
audit	none
Marigny-les-Usages	none
laquelle	none
nous	none
à	none
déclare	none
que	none
cejourd'hui	none
le	none
dix	BirthDay
octobre	BirthMonth
à	none
une	none
heure	none
du	none
soir	none
Merone	MotherGivenName
Sieb	MotherSurname
agée	none
de	none
trente-neuf	MotherAge
ans	none
fille	none
de	none
Marithe	OtherPerson
Hegy	OtherPerson
et	none
d'	none
Odet	OtherPerson
Germain	OtherPerson
Rot	OtherPerson
domiciliée	none
audit	none
Marigny-les-Usages	none
est	none
accouchée	none
dans	none
la	none
maison	none
que	none
ses	none
père	none
et	none
mère	none
habitent	none
audit	none
lieu	none
d'un	none
enfant	none
du	none
sexe	none
féminin	SelfGender
qu'elle	none
nous	none
présente	none
et	none
auquel	none
elle	none
a	none
donné	none
les	none
noms	none
et	none
prénoms	none
de	none
Richadot	SelfSurname
Maële	SelfGivenName
lesdites	none
déclarations	none
et	none
présentation	none
faite	none
en	none
présence	none
de	none
Kiliam	OtherPerson
Gelinotte	OtherPerson
échangeur	none
de	none
monnaie	none
âgé	none
de	none
quarante-huit	none
ans	none
et	none
de	none
Feliksa	OtherPerson
Caequard	OtherPerson
fabricant	none
d'alcool	none
âgé	none
de	none
soixante	none
seize	none
ans	none
les	none
deux	none
domiciliés	none
dans	none
la	none
commune	none
dudit	none
Marigny-les-Usages	none
et	none
ont	none
les	none
père	none
et	none
témoins	none
signé	none
avec	none
nous	none
le	none
présent	none
acte	none
de	none
naissance	none
après	none
qu'il	none
leur	none
en	none
a	none
été	none
fait	none
lecture	none
