L'an	none
mil	OtherYear
six	OtherYear
cent	OtherYear
soixante	OtherYear
et	OtherYear
un	OtherYear
le	none
vendredi	none
quatre	OtherDay
août	OtherMonth
pardevant	none
nous	none
Akin	OtherPerson
Piugenot	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Berdoues	none
chef	none
lieu	none
du	none
canton	none
Département	none
des	none
Yvelines	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
troisième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Occuli	SelfGivenName
Mülhaupt	SelfSurname
âgé	none
de	none
soixante	SelfAge
trois	SelfAge
ans	none
lubrificateur	none
domicilié	none
à	none
Boult	none
mineur	none
fils	none
des	none
conjoints	none
Eno	FatherGivenName
Mülhaupt	FatherSurname
fabricant	none
d'alcool	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Berdoues	none
et	none
feue	none
Lily-Jane	MotherGivenName
Castagnette	MotherSurname
décédée	none
à	none
Couvains	none
et	none
demoiselle	SpousePrefix
Rahamata	SpouseGivenName
Lamond	SpouseSurname
âgée	none
de	none
quarante	SpouseAge
deux	SpouseAge
ans	none
voué	none
domicilié	none
à	none
Remaudière	none
né	none
à	none
Riorges	none
majeur	none
fille	none
des	none
Carmelo	SpouseFatherGivenName
Lamond	SpouseFatherSurname
femme	none
de	none
charge	none
domicilié	none
à	none
Nouaye	none
et	none
feue	none
Denize	SpouseMotherGivenName
Vaulair	SpouseMotherSurname
décédée	none
à	none
Glanon	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
