L'an	none
mil	MarriageYear
sept	MarriageYear
cent	MarriageYear
trente-huit	MarriageYear
le	none
dix-neuf	MarriageDay
août	MarriageMonth
Sauraya	SelfGivenName
Theiller	SelfSurname
fils	none
de	none
feu	none
Matthias	FatherGivenName
Theiller	FatherSurname
et	none
de	none
Bushra	MotherGivenName
Cormois	MotherSurname
demeurant	none
à	none
Malleret	none
âgé	none
de	none
vingt	SelfAge
deux	SelfAge
ans	none
a	none
contracté	none
mariage	none
selon	none
la	none
forme	none
du	none
st	none
concile	none
de	none
trente	none
et	none
lesdits	none
Royaux	none
avec	none
Indi	SpouseGivenName
Deny	SpouseSurname
fille	none
de	none
feu	none
Adile	SpouseFatherGivenName
Deny	SpouseFatherSurname
et	none
de	none
feu	none
Hadria	SpouseMotherGivenName
Beurey	SpouseMotherSurname
demeurant	none
à	none
Saint-Célerin	none
agée	none
de	none
soixante-deux	SpouseAge
ans	none
en	none
présence	none
de	none
Gwendolynn	OtherPerson
Stéquel	OtherPerson
Kaspar	OtherPerson
Merut	OtherPerson
Linaly	OtherPerson
Bringe	OtherPerson
Syriana	OtherPerson
Schürk	OtherPerson
tous	none
soussigné	none
avec	none
ledit	none
Géraud	OtherPerson
Wichard	OtherPerson
et	none
ladite	none
Levin	OtherPerson
Durins	OtherPerson
