L'an	none
mil	MarriageYear
sept	MarriageYear
cent	MarriageYear
quatre-vingt-sept	MarriageYear
le	none
dix-huit	MarriageDay
août	MarriageMonth
Malvyna	SelfGivenName
Laborube	SelfSurname
fils	none
de	none
Jacki	FatherGivenName
Laborube	FatherSurname
et	none
de	none
Liliya	MotherGivenName
Talon	MotherSurname
demeurant	none
à	none
Tarnac	none
âgé	none
de	none
dix-neuf	SelfAge
ans	none
a	none
contracté	none
mariage	none
selon	none
la	none
forme	none
du	none
st	none
concile	none
de	none
trente	none
et	none
lesdits	none
Royaux	none
avec	none
Fleuriane	SpouseGivenName
Cazeaux	SpouseSurname
fille	none
de	none
feu	none
Gerald	SpouseFatherGivenName
Cazeaux	SpouseFatherSurname
et	none
de	none
feu	none
Cyann	SpouseMotherGivenName
Berby	SpouseMotherSurname
demeurant	none
à	none
Fontaine-Française	none
agée	none
de	none
quatre	SpouseAge
vingt	SpouseAge
sept	SpouseAge
ans	none
en	none
présence	none
de	none
Selimata	OtherPerson
Picherot	OtherPerson
Similienne	OtherPerson
Frisard	OtherPerson
Ömer	OtherPerson
Viullard	OtherPerson
Sevag	OtherPerson
Laher	OtherPerson
tous	none
soussigné	none
avec	none
ledit	none
Steicy	OtherPerson
Pierreson	OtherPerson
et	none
ladite	none
Dona	OtherPerson
tacgaurd	OtherPerson
