L'an	none
mil	OtherYear
deux	OtherYear
cent	OtherYear
trois	OtherYear
le	none
vendredi	none
premier	OtherDay
novembre	OtherMonth
par-devant	none
nous	none
Oirda	OtherPerson
Banwarth	OtherPerson
maire	none
et	none
officier	none
de	none
l'état	none
civil	none
de	none
la	none
Commune	none
de	none
Verrie	none
chef	none
lieu	none
du	none
canton	none
Département	none
de	none
la	none
Vienne	none
après	none
nous	none
être	none
transporté	none
devant	none
la	none
principale	none
porte	none
d'entrée	none
de	none
la	none
maison	none
commune	none
avons	none
annoncé	none
et	none
publié	none
pour	none
la	none
huitième	none
fois	none
qu'il	none
y	none
a	none
promesse	none
de	none
mariage	none
entre	none
Laventure	SelfGivenName
Bisençon	SelfSurname
âgé	none
de	none
vingt	SelfAge
ans	none
célébrant	none
domicilié	none
à	none
Fresnes-lès-Montauban	none
majeur	none
fils	none
des	none
conjoints	none
feu	none
Ottmane	FatherGivenName
Bisençon	FatherSurname
décédé	none
à	none
Ménil-Hubert-en-Exmes	none
et	none
Myriamme	MotherGivenName
delin	MotherSurname
chiffonnier	none
domicilié	none
en	none
cette	none
commune	none
et	none
Thaïssa	SpouseGivenName
Henmann	SpouseSurname
âgée	none
de	none
vingt	SpouseAge
et	SpouseAge
un	SpouseAge
ans	none
arboriste	none
domicilié	none
à	none
Saint-Pierre-Bénouville	none
mineur	none
fille	none
des	none
époux	none
Issame	SpouseFatherGivenName
Henmann	SpouseFatherSurname
arboriste	none
domicilié	none
dans	none
la	none
commune	none
dudit	none
Verrie	none
et	none
feue	none
Manaëlle	SpouseMotherGivenName
Cilot	SpouseMotherSurname
décédée	none
à	none
Cailly-sur-Eure	none
laquelle	none
publication	none
lue	none
à	none
haute	none
et	none
intelligible	none
voix	none
a	none
été	none
de	none
suite	none
affichée	none
par	none
extrait	none
à	none
la	none
porte	none
de	none
la	none
maison	none
commune	none
de	none
quoi	none
nous	none
avons	none
dressé	none
le	none
présent	none
acte	none
